
2024-10-04T17:32:11.539Z, 00:00:12, Temperature: 81.62°F, Cat state: Sleepy Time
2024-10-04T17:41:15.531Z, 00:09:16, Temperature: 78.85°F, Cat state: Sleepy Time
2024-10-04T17:41:17.531Z, 00:09:18, Temperature: 79.91°F, Cat state: Sleepy Time
2024-10-04T17:41:19.531Z, 00:09:20, Temperature: 79.81°F, Cat state: Sleepy Time
2024-10-04T17:41:21.531Z, 00:09:22, Temperature: 78.53°F, Cat state: Sleepy Time
2024-10-04T17:41:23.531Z, 00:09:24, Temperature: 76.30°F, Cat state: Sleepy Time
2024-10-04T17:41:25.531Z, 00:09:26, Temperature: 79.72°F, Cat state: Sleepy Time
2024-10-04T17:41:27.531Z, 00:09:28, Temperature: 79.45°F, Cat state: Sleepy Time
2024-10-04T17:41:29.531Z, 00:09:30, Temperature: 79.08°F, Cat state: Sleepy Time
2024-10-04T17:41:31.530Z, 00:09:32, Temperature: 77.25°F, Cat state: Sleepy Time
2024-10-04T17:41:33.531Z, 00:09:34, Temperature: 79.77°F, Cat state: Sleepy Time
2024-10-04T17:41:35.531Z, 00:09:36, Temperature: 79.58°F, Cat state: Sleepy Time
2024-10-04T17:41:37.531Z, 00:09:38, Temperature: 76.98°F, Cat state: Sleepy Time
2024-10-04T17:41:39.531Z, 00:09:40, Temperature: 76.93°F, Cat state: Sleepy Time
2024-10-04T17:41:41.530Z, 00:09:42, Temperature: 79.68°F, Cat state: Sleepy Time
2024-10-04T17:41:43.531Z, 00:09:44, Temperature: 78.90°F, Cat state: Sleepy Time
2024-10-04T17:41:45.531Z, 00:09:46, Temperature: 79.35°F, Cat state: Sleepy Time
2024-10-04T17:41:47.531Z, 00:09:48, Temperature: 77.34°F, Cat state: Sleepy Time
2024-10-04T17:41:49.531Z, 00:09:50, Temperature: 77.34°F, Cat state: Sleepy Time
2024-10-04T17:41:51.530Z, 00:09:52, Temperature: 79.95°F, Cat state: Sleepy Time
2024-10-04T17:41:53.531Z, 00:09:54, Temperature: 79.54°F, Cat state: Sleepy Time
2024-10-04T17:41:55.531Z, 00:09:56, Temperature: 77.48°F, Cat state: Sleepy Time
2024-10-04T17:41:57.530Z, 00:09:58, Temperature: 79.17°F, Cat state: Sleepy Time
2024-10-04T17:41:59.531Z, 00:10:00, Temperature: 79.08°F, Cat state: Sleepy Time
2024-10-04T17:42:01.530Z, 00:10:02, Temperature: 79.63°F, Cat state: Sleepy Time
2024-10-04T17:42:03.531Z, 00:10:04, Temperature: 79.54°F, Cat state: Sleepy Time
2024-10-04T17:42:05.531Z, 00:10:06, Temperature: 77.52°F, Cat state: Sleepy Time
2024-10-04T17:42:07.530Z, 00:10:08, Temperature: 78.76°F, Cat state: Sleepy Time
2024-10-04T17:42:09.531Z, 00:10:10, Temperature: 79.49°F, Cat state: Sleepy Time
2024-10-04T17:42:11.530Z, 00:10:12, Temperature: 76.66°F, Cat state: Sleepy Time
2024-10-04T17:42:13.530Z, 00:10:14, Temperature: 76.66°F, Cat state: Sleepy Time
2024-10-04T17:42:15.530Z, 00:10:16, Temperature: 79.45°F, Cat state: Sleepy Time
2024-10-04T17:42:17.530Z, 00:10:18, Temperature: 79.49°F, Cat state: Sleepy Time
2024-10-04T17:42:19.531Z, 00:10:20, Temperature: 76.89°F, Cat state: Sleepy Time
2024-10-04T17:42:21.530Z, 00:10:22, Temperature: 78.57°F, Cat state: Sleepy Time
2024-10-04T17:42:23.531Z, 00:10:24, Temperature: 79.12°F, Cat state: Sleepy Time
2024-10-04T17:42:25.530Z, 00:10:26, Temperature: 78.99°F, Cat state: Sleepy Time
2024-10-04T17:42:27.530Z, 00:10:28, Temperature: 76.98°F, Cat state: Sleepy Time
2024-10-04T17:42:29.531Z, 00:10:30, Temperature: 77.30°F, Cat state: Sleepy Time
2024-10-04T17:42:31.530Z, 00:10:32, Temperature: 77.66°F, Cat state: Sleepy Time
2024-10-04T17:42:33.531Z, 00:10:34, Temperature: 79.17°F, Cat state: Sleepy Time
2024-10-04T17:42:35.531Z, 00:10:36, Temperature: 79.54°F, Cat state: Sleepy Time
2024-10-04T17:42:37.531Z, 00:10:38, Temperature: 76.89°F, Cat state: Sleepy Time
2024-10-04T17:42:39.530Z, 00:10:40, Temperature: 79.68°F, Cat state: Sleepy Time
2024-10-04T17:42:41.530Z, 00:10:42, Temperature: 79.91°F, Cat state: Sleepy Time
2024-10-04T17:42:43.530Z, 00:10:44, Temperature: 79.77°F, Cat state: Sleepy Time
